Date,Open,High,Low,Close,Adj Close,Volume
2021-07-13,209.229996,212.809998,208.190002,209.509995,206.730972,17375900
2021-07-14,215.500000,216.350006,211.029999,211.500000,208.694595,19484200
2021-07-15,215.110001,216.600006,213.160995,214.759995,211.911346,14283600
2021-07-16,214.850006,215.199997,211.460007,212.100006,209.286636,11150200
2021-07-19,206.100006,209.080002,203.240005,208.910004,206.138947,15865800
2021-07-20,209.000000,211.500000,207.466995,210.589996,207.796661,9986800
2021-07-21,209.149994,211.850006,208.419998,211.080002,208.280167,7650300
2021-07-22,212.639999,216.389999,212.600006,214.039993,211.200897,10563100
2021-07-23,206.289993,206.889999,203.559998,206.529999,203.790512,25539900
2021-07-26,198.369995,198.574997,190.880005,191.759995,189.216415,55736800
2021-07-27,183.589996,186.899994,179.669998,186.070007,183.601913,59265700
2021-07-28,190.229996,198.000000,189.759995,196.009995,193.410049,34535200
2021-07-29,201.044998,201.139999,194.910004,197.539993,194.919754,23363200
2021-07-30,190.580002,196.044998,190.490005,195.190002,192.600937,17250600
2021-08-02,196.270004,202.070007,196.250000,200.089996,197.435928,17889200
2021-08-03,195.009995,197.440002,192.000000,197.380005,194.761887,20115900
2021-08-04,197.490005,203.274994,196.910004,200.710007,198.047714,22327300
2021-08-05,199.270004,200.289993,197.639999,199.279999,196.636673,9881400
2021-08-06,199.250000,199.320007,195.679993,196.389999,193.785019,11967700
2021-08-09,194.580002,195.500000,192.820007,195.250000,192.660141,14657200
2021-08-10,197.270004,198.449997,195.072998,195.729996,193.133759,9983700
2021-08-11,196.600006,196.919998,194.729996,194.860001,192.275314,8985100
2021-08-12,191.169998,192.979996,189.684998,191.660004,189.117752,12873400
2021-08-13,188.610001,189.259995,186.710007,188.619995,186.118073,15377000
2021-08-16,185.000000,186.259995,181.509995,182.710007,180.286469,21020700
2021-08-17,175.919998,177.889999,173.149994,173.729996,171.425583,40558000
2021-08-18,174.100006,175.360001,172.110001,172.350006,170.063889,34339800
2021-08-19,166.699997,167.264008,159.509995,160.550003,158.420410,66663000
2021-08-20,164.119995,166.929993,155.500000,157.960007,155.864761,75948900
2021-08-23,159.279999,161.470001,152.800003,161.059998,158.923645,88699200
2021-08-24,169.039993,174.151993,168.158005,171.699997,169.422501,62786400
2021-08-25,168.699997,169.610001,166.080002,169.100006,166.857010,26055400
2021-08-26,167.460007,168.449997,164.820007,165.240005,163.048203,18816500
2021-08-27,159.990005,161.770004,158.550003,159.470001,157.354736,31718100
2021-08-30,160.169998,163.289993,158.229996,162.289993,160.137314,23769400
2021-08-31,167.699997,169.000000,166.139999,166.990005,164.774994,24629100
2021-09-01,169.559998,174.789993,169.330002,173.279999,170.981552,29550200
2021-09-02,178.009995,178.179993,171.669998,172.000000,169.718536,29302400
2021-09-03,169.524994,172.059998,168.880005,170.300003,168.041077,16423500
2021-09-07,174.149994,176.839996,173.369995,175.160004,172.836624,24608500
2021-09-08,174.250000,174.369995,169.259995,170.710007,168.445648,18993000
2021-09-09,167.300003,169.039993,165.580002,167.320007,165.100616,17295800
2021-09-10,171.199997,171.639999,167.610001,168.100006,165.870270,15064300
2021-09-13,164.490005,166.862000,163.020004,165.410004,163.215942,15458600
2021-09-14,162.860001,163.069000,159.479996,160.149994,158.025711,20925900
2021-09-15,157.949997,158.029999,153.919998,157.860001,155.766083,31796600
2021-09-16,154.919998,157.639008,153.669998,156.259995,154.187302,24358900
2021-09-17,158.479996,160.380005,158.089996,160.050003,157.927048,25489000
2021-09-20,154.399994,155.139999,149.089996,151.490005,149.480591,36177500
2021-09-21,151.580002,152.580002,149.570999,150.179993,148.187958,19494700
2021-09-22,151.470001,154.000000,151.020004,151.889999,149.875275,19832000
2021-09-23,152.580002,152.679993,149.610001,151.190002,149.184570,24707500
2021-09-24,147.710007,148.000000,144.570007,145.080002,143.155609,32067400
2021-09-27,144.919998,150.990005,144.440002,150.179993,148.187958,24287400
2021-09-28,152.160004,153.729996,148.860001,152.389999,150.368637,26299600
2021-09-29,150.460007,152.100006,147.479996,147.580002,145.622452,17361300
2021-09-30,147.029999,149.580002,146.863998,148.050003,146.086212,14291500
2021-10-01,147.089996,148.449997,143.339996,144.199997,142.287277,20211000
2021-10-04,141.699997,141.899994,138.429993,139.630005,137.777908,25218500
2021-10-05,139.380005,143.830002,139.190002,143.139999,141.241333,14032100
2021-10-06,140.559998,144.891998,139.960007,144.100006,142.188614,14875900
2021-10-07,151.050003,158.289993,150.750000,156.000000,153.930756,46035900
2021-10-08,159.860001,162.779999,157.910004,161.520004,159.377548,33499200
2021-10-11,169.610001,169.800003,163.949997,163.949997,161.775299,42193600
2021-10-12,163.824997,165.729996,162.240005,163.000000,160.837906,24512700
2021-10-13,164.380005,168.264999,163.600006,167.399994,165.179535,18595000
2021-10-14,168.259995,168.990005,164.460007,166.779999,164.567764,17403700
2021-10-15,166.990005,169.800003,165.434998,168.000000,165.771591,20762800
2021-10-18,166.580002,169.250000,166.580002,166.820007,164.607254,18945900
2021-10-19,170.600006,177.440002,170.449997,177.000000,174.652206,33538900
2021-10-20,180.949997,182.089996,176.130005,177.179993,174.829819,33714400
2021-10-21,177.000000,179.779999,176.710007,177.419998,175.066635,16444000
2021-10-22,179.080002,182.089996,175.809998,177.699997,175.342926,20807300
2021-10-25,177.860001,178.279999,173.830002,176.169998,173.833221,13119700
2021-10-26,174.479996,174.899994,167.479996,169.990005,167.735199,17577000
2021-10-27,167.529999,172.449997,167.339996,169.229996,166.985275,11801800
2021-10-28,168.490005,170.350006,166.770004,169.789993,167.537842,12440100
2021-10-29,167.070007,168.559998,162.720001,164.940002,162.752182,17155400
2021-11-01,165.839996,171.895004,165.800003,170.169998,167.912796,17609500
2021-11-02,167.100006,167.100006,162.759995,162.899994,160.739227,19072900
2021-11-03,165.360001,166.649994,163.110001,166.240005,164.034943,13569700
2021-11-04,169.279999,169.940002,164.500000,164.789993,162.604156,16669200
2021-11-05,164.794998,164.794998,158.300003,158.729996,156.624542,22098200
2021-11-08,161.764999,162.160004,159.479996,162.160004,160.009048,16223100
2021-11-09,162.160004,164.479996,159.539993,160.190002,158.065186,14010100
2021-11-10,163.679993,166.479996,161.820007,163.970001,161.795044,17216800
2021-11-11,166.559998,169.630005,166.559998,167.850006,165.623581,16747500
2021-11-12,165.173996,167.800003,163.399994,166.809998,164.597366,13741800
2021-11-15,167.220001,168.460007,165.669998,166.539993,164.330948,9655700
2021-11-16,168.600006,169.940002,166.669998,168.429993,166.195877,11887500
2021-11-17,168.020004,168.300003,161.134995,161.580002,159.436752,18829500
2021-11-18,146.910004,148.500000,141.889999,143.600006,141.695251,61571500
2021-11-19,143.039993,145.059998,140.000000,140.339996,138.478470,28575700
2021-11-22,139.899994,140.699997,135.210007,136.619995,134.807816,26390400
2021-11-23,136.031998,136.850006,133.309998,133.660004,131.887085,24102900
2021-11-24,133.100006,136.759995,131.220001,136.520004,134.709152,20010400
2021-11-26,132.929993,133.979996,131.220001,133.350006,131.581207,14814900
2021-11-29,134.250000,134.550003,130.550003,131.610001,129.864273,18648900
2021-11-30,129.901001,131.320007,126.129997,127.529999,125.838394,32625400
2021-12-01,128.369995,129.154999,121.900002,122.489998,120.865250,29203800
2021-12-02,123.019997,125.000000,119.339996,122.000000,120.381752,34478600
2021-12-03,118.000000,118.190002,108.699997,111.959999,110.474922,70266500
2021-12-06,113.639999,123.820000,113.430000,123.599998,121.960526,43111400
2021-12-07,129.300003,129.449997,123.459999,125.540001,123.874794,38542800
2021-12-08,123.209999,126.970001,121.320000,125.080002,123.420898,22275000
2021-12-09,124.629997,127.760002,123.211998,123.910004,122.266418,23499300
2021-12-10,123.220001,125.209999,122.779999,125.059998,123.401154,15008300
2021-12-13,123.000000,123.250000,119.750000,122.239998,120.618561,15820500
2021-12-14,120.930000,127.650002,120.300003,126.580002,124.901001,17691500
2021-12-15,122.629997,123.589996,117.769997,122.470001,120.845512,24893500
2021-12-16,122.320000,125.690002,118.900002,120.250000,118.654961,22533400
2021-12-17,119.489998,122.870003,117.809998,122.099998,120.480423,19781100
2021-12-20,118.500000,118.830002,113.695000,115.000000,113.474602,23970500
2021-12-21,116.849998,122.980003,116.599998,122.980003,121.348755,18036300
2021-12-22,117.089996,118.660004,115.150002,117.809998,116.247322,24502000
2021-12-23,116.800003,119.589996,115.389999,118.660004,117.086052,17563300
2021-12-27,117.800003,121.800003,116.101997,116.589996,115.043503,17864400
2021-12-28,116.260002,116.419998,114.470001,114.800003,113.277252,17052100
2021-12-29,113.800003,114.199997,110.379997,112.089996,110.603195,21100500
2021-12-30,112.629997,124.300003,112.300003,122.989998,121.358612,45437100
2021-12-31,121.230003,122.910004,118.589996,118.790001,117.214325,24287000
2022-01-03,119.379997,121.949997,115.820000,120.379997,118.783234,16775300
2022-01-04,119.529999,120.870003,115.769997,119.559998,117.974113,20824000
2022-01-05,118.000000,126.620003,117.699997,121.160004,119.552895,36651100
2022-01-06,124.260002,128.399994,123.464996,126.629997,124.950333,32045800
2022-01-07,130.240005,133.880005,128.179993,129.809998,128.088150,38113000
2022-01-10,131.990005,132.600006,126.230003,128.300003,126.598183,23372200
2022-01-11,129.210007,134.229996,127.470001,132.190002,130.436584,23616400
2022-01-12,136.020004,138.699997,135.585007,137.410004,135.587341,25961100
2022-01-13,135.199997,135.919998,131.300003,131.369995,129.627457,19887700
2022-01-14,132.809998,134.360001,129.350006,131.570007,129.824814,18614900
2022-01-18,126.269997,132.130005,124.820000,128.600006,126.894211,26122200
2022-01-19,128.100006,130.860001,127.129997,127.739998,126.045609,14665200
2022-01-20,135.770004,136.750000,130.679993,131.029999,129.291977,28966400
2022-01-21,128.229996,128.960007,122.521004,123.230003,121.595436,26341400
2022-01-24,119.320000,120.779999,115.320000,120.370003,118.773369,28509300
2022-01-25,119.910004,122.459999,118.040001,119.139999,117.559685,22224100
2022-01-26,120.930000,120.930000,112.961998,113.370003,111.866226,27513200
2022-01-27,113.110001,114.540001,110.269997,111.790001,110.307175,21472700
2022-01-28,113.250000,115.320000,110.059998,115.230003,113.701553,18892400
2022-01-31,118.169998,125.870003,117.500000,125.790001,124.121475,20346500
2022-02-01,124.809998,128.000000,122.970001,127.220001,125.532509,15036100
2022-02-02,127.629997,127.629997,121.169998,122.879997,121.250076,14050100
2022-02-03,121.550003,125.269997,120.730003,123.470001,121.832253,16651500
2022-02-04,121.269997,123.940002,119.660004,122.220001,120.598831,13538200
2022-02-07,116.099998,116.550003,113.599998,114.820000,113.296989,28589200
2022-02-08,118.160004,122.239998,116.800003,121.900002,120.283073,22340500
2022-02-09,123.089996,126.800003,121.940002,126.500000,124.822060,18253600
2022-02-10,124.110001,128.339996,123.400002,123.980003,122.335487,16116600
2022-02-11,125.334999,126.720001,121.940002,122.250000,120.628433,13889900
2022-02-14,120.559998,122.384003,119.370003,121.919998,120.302811,13154900
2022-02-15,123.769997,126.805000,123.377998,126.239998,124.565506,14634700
2022-02-16,125.610001,127.580002,124.510002,125.559998,123.894524,17993300
2022-02-17,125.000000,129.399994,124.056000,124.430000,122.779518,15906000
2022-02-18,120.879997,120.879997,117.199997,118.989998,117.411674,21201400
2022-02-22,114.000000,114.849998,112.059998,112.930000,111.432053,21755100
2022-02-23,115.099998,115.400002,109.599998,109.720001,108.264633,24489200
2022-02-24,100.073997,108.949997,100.019997,108.930000,107.485115,35294700
2022-02-25,107.889999,108.550003,104.000000,107.940002,106.508247,21428400
2022-02-28,105.970001,107.489998,103.639999,105.190002,103.794724,23063500
2022-03-01,105.849998,111.250000,105.849998,107.089996,105.669518,21218500
2022-03-02,107.389999,107.389999,103.239998,105.419998,104.021667,20791800
2022-03-03,106.029999,106.629997,101.070000,102.050003,100.696373,21725900
2022-03-04,100.290001,104.389999,99.330002,100.599998,99.265602,24574700
2022-03-07,99.559998,103.360001,98.599998,98.660004,97.351341,20679400
2022-03-08,99.320000,100.910004,95.570000,97.500000,96.206726,23275500
2022-03-09,100.260002,100.970001,98.320000,100.930000,99.591232,20853600
2022-03-10,95.190002,95.699997,90.820000,92.919998,91.687477,37671200
2022-03-11,93.260002,93.949997,86.680000,86.709999,85.559845,39341800
2022-03-14,80.699997,82.449997,77.080002,77.760002,76.728569,69992600
2022-03-15,75.099998,80.139999,73.279999,76.760002,75.741829,86209300
2022-03-16,92.000000,105.739998,87.120003,104.980003,103.587509,159834300
2022-03-17,99.139999,101.889999,95.769997,100.370003,99.038658,80663200
2022-03-18,100.500000,111.739998,99.599998,108.300003,106.863472,83781800
2022-03-21,102.809998,105.680000,98.699997,103.589996,102.215942,58882900
2022-03-22,114.010002,118.239998,112.370003,114.989998,113.464729,88193400
2022-03-23,115.699997,124.111000,112.680000,117.239998,115.684883,81605700
2022-03-24,112.860001,116.500000,110.820000,115.150002,113.622612,55850200
2022-03-25,110.529999,113.860001,109.400002,112.989998,111.491257,42396500
2022-03-28,113.860001,116.230003,111.919998,115.089996,113.563400,30168000
2022-03-29,118.360001,119.599998,115.739998,116.709999,115.161919,28060900
2022-03-30,115.540001,120.101997,115.540001,116.580002,115.033646,28381700
2022-03-31,115.029999,115.089996,108.709999,108.800003,107.356842,31240200
2022-04-01,117.620003,118.949997,109.750000,110.199997,108.738266,55873000
2022-04-04,115.699997,118.220001,113.375000,117.500000,115.941437,39088500
2022-04-05,115.000000,115.000000,110.230003,111.000000,109.527657,35226000
2022-04-06,109.239998,109.470001,106.120003,107.680000,106.251694,23739800
2022-04-07,106.680000,107.529999,102.610001,104.269997,102.886925,26814300
2022-04-08,104.480003,106.470001,103.329002,103.529999,102.156738,20814900
2022-04-11,101.089996,103.919998,99.160004,101.550003,100.203011,23504100
2022-04-12,101.180000,102.330002,99.389999,99.750000,98.426880,23953600
2022-04-13,99.239998,101.349998,98.209999,100.029999,98.703163,18330400
2022-04-14,97.290001,99.271004,95.305000,95.489998,94.223381,20931200
2022-04-18,93.769997,95.279999,91.820000,94.709999,93.453735,19159200
2022-04-19,92.290001,93.949997,90.949997,93.500000,92.259781,23870000
2022-04-20,93.480003,93.699997,89.269997,89.410004,88.224037,20949700
2022-04-21,89.550003,90.010002,85.400002,85.989998,84.849396,25639000
2022-04-22,86.500000,90.680000,86.310997,86.489998,85.342766,25130300
2022-04-25,82.699997,86.169998,81.800003,85.839996,84.701385,24674000
2022-04-26,85.870003,86.239998,83.279999,83.989998,82.875923,21194600
2022-04-27,85.320000,89.410004,84.779999,88.320000,87.148491,29351600
2022-04-28,88.620003,90.980003,86.940002,90.910004,89.704140,17707500
2022-04-29,101.529999,103.519997,96.660004,97.089996,95.802162,44933400
2022-05-02,96.410004,101.320000,95.150002,101.209999,99.867516,25479500
2022-05-03,100.129997,102.690002,99.430000,100.379997,99.048523,15216100
2022-05-04,97.720001,101.570000,96.610001,101.410004,100.064865,17740600
2022-05-05,97.940002,98.470001,94.050003,94.639999,93.384659,18673100
2022-05-06,93.360001,93.860001,88.709999,90.050003,88.855545,18568600
2022-05-09,86.955002,88.599998,84.430000,84.839996,83.714645,23338600
2022-05-10,88.639999,88.639999,83.510002,84.570000,83.448235,23400900
2022-05-11,85.510002,87.519997,81.470001,81.730003,80.645905,24962400
2022-05-12,80.680000,83.120003,78.010002,81.089996,80.014389,23833100
2022-05-13,82.120003,88.360001,82.000000,87.989998,86.822868,20078400
2022-05-16,87.699997,89.080002,86.339996,86.480003,85.332901,19644800
2022-05-17,92.750000,94.480003,89.540001,91.989998,90.769806,27330300
2022-05-18,90.000000,91.639999,87.000000,87.309998,86.151886,18991300
2022-05-19,86.180000,90.089996,85.739998,87.690002,86.526848,20776400
2022-05-20,88.699997,90.169998,84.730003,86.790001,85.638786,21020800
2022-05-23,87.059998,87.415001,84.760002,87.230003,86.072952,13998200
2022-05-24,84.989998,85.120003,81.540001,82.470001,81.376091,15214400
2022-05-25,83.720001,84.070000,81.070000,82.309998,81.218208,23093700
2022-05-26,87.300003,95.089996,86.730003,94.480003,93.226784,50825000
2022-05-27,92.209999,94.500000,90.370003,93.410004,92.170982,26716000
2022-05-31,98.330002,99.320000,95.449997,96.050003,94.775963,33790000
2022-06-01,95.900002,96.930000,91.879997,93.379997,92.141373,23730900
2022-06-02,93.669998,97.629997,93.400002,97.500000,96.206726,23228100
2022-06-03,95.150002,96.000000,93.023003,93.209999,91.973625,15855900
2022-06-06,99.639999,102.419998,97.915001,99.010002,97.696701,37287200
2022-06-07,99.989998,104.459999,99.419998,104.320000,102.936264,35958700
2022-06-08,108.260002,121.055000,107.809998,119.620003,118.033318,92337000
2022-06-09,115.000000,118.220001,109.440002,109.900002,108.442245,72512300
2022-06-10,113.660004,114.820000,108.239998,109.839996,108.383041,49859200
2022-06-13,103.610001,104.529999,97.580002,98.519997,97.213196,36396700
2022-06-14,101.989998,106.074997,100.830002,105.230003,103.834198,28567500
2022-06-15,106.809998,108.629997,104.382004,108.029999,106.597054,24026100
2022-06-16,102.790001,104.910004,100.510002,101.449997,100.104324,22357800
2022-06-17,112.540001,112.750000,101.325996,102.239998,100.883850,73019300
2022-06-21,105.959999,107.061996,103.870003,106.389999,104.978806,33975000
2022-06-22,104.230003,107.099998,103.080002,105.150002,103.755257,24233000
2022-06-23,109.959999,113.089996,108.081001,112.110001,110.622932,33228200
2022-06-24,115.300003,118.089996,114.300003,117.620003,116.059853,27029900
2022-06-27,119.970001,121.379997,117.879997,118.730003,117.155128,21724300
2022-06-28,118.980003,120.930000,116.510002,116.760002,115.211258,18659400
2022-06-29,115.809998,117.089996,113.709999,116.029999,114.490936,13793900
2022-06-30,113.769997,114.599998,111.379997,113.680000,112.172112,13836200
2022-07-01,113.629997,116.625000,112.919998,116.000000,114.461334,16679400
2022-07-05,114.510002,120.529999,112.139999,120.129997,118.536552,20989300
2022-07-06,118.930000,120.000000,115.510002,119.120003,117.539955,20222700
2022-07-07,120.629997,125.000000,120.629997,122.389999,120.766571,24202000
2022-07-08,122.260002,125.839996,120.699997,120.900002,119.296341,27221400
2022-07-11,115.459999,115.580002,109.330002,109.570000,108.116623,31249900
2022-07-12,110.860001,111.000000,107.059998,109.209999,107.761398,22318500
2022-07-13,106.839996,110.639999,106.750000,109.099998,107.652855,16861400
2022-07-14,107.800003,108.540001,100.709999,103.760002,102.383690,35314900
2022-07-15,103.489998,103.639999,97.839996,102.440002,101.081200,33572300
2022-07-18,105.879997,106.959999,102.949997,103.139999,101.771912,20503400
2022-07-19,103.970001,104.820000,101.529999,104.750000,103.360558,19842500
2022-07-20,106.239998,107.160004,102.849998,103.959999,102.581039,21897900
2022-07-21,104.059998,106.610001,103.680000,105.129997,103.735512,17865500
2022-07-22,104.309998,104.699997,99.680000,100.610001,99.275475,18819800
2022-07-25,100.500000,101.269997,98.739998,101.059998,99.719505,16604300
2022-07-26,104.309998,105.250000,100.809998,101.440002,100.094467,28004300
2022-07-27,102.199997,102.970001,99.800003,102.779999,101.416687,19366600
2022-07-28,101.919998,102.680000,95.620003,100.550003,99.216270,33875400
2022-07-29,94.220001,94.220001,89.110001,89.370003,88.184570,59201800
2022-08-01,89.190002,90.540001,88.000000,90.339996,89.141693,36050900
2022-08-02,88.199997,94.870003,88.199997,92.620003,91.391457,34430500
2022-08-03,92.000000,96.300003,90.919998,95.720001,94.450340,23921700
2022-08-04,101.070000,103.000000,95.059998,97.430000,96.137657,42517800
2022-08-05,93.070000,94.169998,90.730003,92.559998,91.332245,27206100
2022-08-08,91.470001,92.750000,90.339996,90.839996,89.635063,16194100
2022-08-09,91.190002,93.120003,90.599998,91.190002,89.980423,16744900
2022-08-10,91.169998,92.949997,88.559998,92.430000,91.203979,17855400
2022-08-11,94.489998,97.709999,93.629997,94.870003,93.611610,17521200
2022-08-12,91.510002,94.800003,91.430000,94.769997,93.512932,17846400
2022-08-15,93.199997,94.629997,92.379997,94.199997,92.950493,14425100
2022-08-16,92.690002,93.570000,91.400002,92.650002,91.421059,12003200
2022-08-17,91.870003,92.389999,89.760002,89.769997,88.579254,14491500
2022-08-18,90.050003,91.930000,88.519997,90.739998,89.536392,13418600
2022-08-19,90.410004,91.650002,89.180000,89.629997,88.441116,12364300
2022-08-22,89.570000,90.879997,89.300003,90.029999,88.835808,15545000
2022-08-23,89.169998,90.180000,86.709999,89.830002,88.638466,17345900
2022-08-24,87.900002,94.148003,87.550003,92.519997,91.292778,22808300
2022-08-25,96.059998,101.029999,94.949997,99.889999,98.565025,39170600
2022-08-26,104.839996,104.849998,97.610001,98.000000,96.700096,45773400
2022-08-29,98.959999,100.910004,96.480003,96.599998,95.318665,18323500
2022-08-30,95.860001,96.970001,92.620003,93.839996,92.595268,17865800
2022-08-31,96.660004,98.620003,94.919998,95.410004,94.144455,16169000
2022-09-01,92.750000,94.519997,91.669998,93.709999,92.466995,11929100
2022-09-02,91.769997,93.667999,90.769997,91.800003,90.582336,12378900
2022-09-06,89.320000,89.470001,87.800003,88.449997,87.276764,15573500
2022-09-07,88.519997,90.860001,87.755997,90.599998,89.398247,12753300
2022-09-08,88.559998,90.180000,88.279999,89.519997,88.332573,13291800
2022-09-09,91.050003,92.900002,90.720001,92.139999,90.917824,10745500
2022-09-12,92.419998,94.839996,91.809998,94.690002,93.433998,15604000
2022-09-13,90.760002,92.180000,89.230003,89.470001,88.283241,21149800
2022-09-14,89.459999,89.779999,88.169998,88.919998,87.740532,10843600
2022-09-15,88.629997,91.095001,88.199997,88.830002,87.651726,12188800
2022-09-16,87.699997,88.250000,85.419998,86.430000,85.283562,19322000
2022-09-19,85.099998,87.764999,85.000000,87.660004,86.497253,12822100
2022-09-20,87.949997,88.730003,85.010002,85.800003,84.661919,19129000
2022-09-21,85.120003,85.160004,81.500000,81.599998,80.517624,23847300
2022-09-22,82.629997,83.279999,80.169998,80.709999,79.639435,19141200
2022-09-23,79.260002,79.769997,77.599998,78.800003,77.754768,20492100
2022-09-26,79.940002,80.986000,78.779999,78.910004,77.863312,17880600
2022-09-27,79.430000,80.410004,77.099998,77.870003,76.837105,16975100
2022-09-28,76.485001,81.480003,76.279999,80.989998,79.915718,20725400
2022-09-29,78.050003,79.190002,76.739998,79.059998,78.011314,17913600
2022-09-30,78.739998,81.779999,78.650002,79.989998,78.928986,17116900
2022-10-03,79.760002,80.925003,78.050003,80.449997,79.382881,13249600
2022-10-04,83.000000,85.032997,82.339996,84.110001,82.994339,18252000
2022-10-05,84.099998,86.290001,83.250000,84.389999,83.270622,13194000
2022-10-06,84.070000,85.250000,83.519997,84.320000,83.201546,11583600
2022-10-07,82.349998,83.709999,80.754997,81.239998,80.162399,11632400
2022-10-10,79.769997,79.790001,77.699997,79.239998,78.188927,14070900
2022-10-11,77.379997,77.839996,74.139999,75.370003,74.370270,18387900
2022-10-12,74.900002,76.678001,74.029999,75.730003,74.725494,13247900
2022-10-13,72.239998,75.779999,71.400002,75.010002,74.015045,17563400
2022-10-14,76.050003,76.139999,72.779999,73.019997,72.051430,13675300
2022-10-17,75.150002,77.870003,75.110001,76.769997,75.751694,14487400
2022-10-18,78.010002,78.639999,75.059998,76.339996,75.327393,14970600
2022-10-19,73.279999,74.330002,70.519997,71.269997,70.324646,23094500
2022-10-20,71.599998,74.940002,71.550003,72.019997,71.064697,19173400
2022-10-21,71.199997,72.790001,69.464996,72.180000,71.222580,19526800
2022-10-24,63.389999,64.099998,58.009998,63.150002,62.312359,101023200
2022-10-25,65.080002,66.179001,61.259998,63.220001,62.381428,69302400
2022-10-26,63.360001,69.800003,62.919998,68.510002,67.601257,52957400
2022-10-27,65.440002,67.879997,65.419998,65.839996,64.966675,25812600
2022-10-28,63.200001,64.150002,61.820000,63.740002,62.894531,28638000
2022-10-31,63.490002,64.849998,63.220001,63.580002,62.736652,20645300
2022-11-01,68.010002,68.450996,65.639999,65.860001,64.986412,27257000
2022-11-02,66.480003,67.669998,64.330002,64.699997,63.841793,28298100
2022-11-03,63.419998,66.879997,63.400002,65.209999,64.345032,23360500
2022-11-04,71.169998,71.639999,67.449997,69.809998,68.884010,51292200
2022-11-07,71.300003,71.879997,68.671997,69.709999,68.785339,26087600
2022-11-08,67.620003,68.919998,66.269997,68.129997,67.226295,23870200
2022-11-09,66.430000,66.779999,64.800003,64.839996,63.979935,22099300
2022-11-10,68.029999,69.989998,68.000000,69.769997,68.844543,28757200
2022-11-11,72.320000,72.699997,69.309998,70.769997,69.831276,38723400
2022-11-14,73.160004,74.000000,71.320000,71.330002,70.383858,30310700
2022-11-15,78.930000,80.370003,77.809998,79.300003,78.248138,53150500
2022-11-16,80.320000,80.449997,77.410004,78.160004,77.123260,26637300
2022-11-17,76.000000,85.680000,75.760002,84.260002,83.142349,62050600
2022-11-18,82.150002,82.519997,79.860001,80.480003,79.412491,29528300
2022-11-21,78.690002,79.059998,76.470001,76.930000,75.909576,19005100
2022-11-22,75.440002,76.800003,74.580002,75.989998,74.982040,20694100
2022-11-23,78.190002,78.845001,76.849998,78.500000,77.458748,19032700
2022-11-25,75.500000,76.050003,74.919998,75.500000,74.498543,13036900
2022-11-28,74.739998,77.417000,74.680000,75.879997,74.873497,19107400
2022-11-29,80.239998,80.889999,79.449997,79.860001,78.800713,24178100
2022-11-30,82.739998,89.625000,82.250000,87.559998,86.398567,60169600
2022-12-01,84.349998,87.599998,84.260002,85.940002,84.800064,20243000
2022-12-02,86.050003,91.849998,86.050003,90.059998,88.865410,35042600
2022-12-05,92.900002,92.900002,89.629997,90.519997,89.319305,30929800
2022-12-06,91.879997,92.570000,89.199997,91.449997,90.236969,26675700
2022-12-07,87.059998,89.260002,86.620003,88.330002,87.158363,19507400
2022-12-08,91.970001,94.334999,91.080002,94.169998,92.920891,29241500
2022-12-09,93.269997,93.750000,91.224998,91.339996,90.128433,15452100
2022-12-12,90.089996,90.889000,87.750000,89.410004,88.224037,15190200
2022-12-13,93.449997,94.980003,90.300003,91.410004,90.197510,21150600
2022-12-14,91.059998,91.264999,89.500000,90.910004,89.704140,15575500
2022-12-15,93.089996,94.080002,86.050003,86.209999,85.066483,30419400
2022-12-16,88.800003,90.570000,86.610001,86.790001,85.638786,25084600
2022-12-19,89.750000,89.779999,86.500999,87.160004,86.003883,20737000
2022-12-20,85.040001,87.199997,85.040001,85.919998,84.780327,15315400
2022-12-21,86.010002,88.387001,85.459999,87.809998,86.645256,18212900
2022-12-22,89.080002,89.690002,86.669998,87.970001,86.803139,16004800
2022-12-23,87.849998,88.650002,85.519997,85.650002,84.513908,17949300
2022-12-27,86.550003,90.689003,86.209999,89.860001,88.668068,22959900
2022-12-28,88.980003,90.150002,86.464996,87.199997,86.043343,16268800
2022-12-29,87.625000,89.519997,87.059998,89.129997,87.947746,12535400
2022-12-30,87.449997,89.410004,87.410004,88.089996,86.921539,11926700
2023-01-03,91.110001,94.449997,90.750000,91.980003,90.759949,27891000
2023-01-04,98.849998,104.519997,96.970001,103.919998,102.541565,53291800
2023-01-05,101.400002,105.699997,100.639999,104.580002,103.192818,30400400
2023-01-06,104.110001,108.000000,102.459999,107.400002,105.975410,21072400
2023-01-09,111.989998,113.110001,108.120003,110.830002,109.359917,42085300
2023-01-10,112.970001,115.480003,111.209999,114.879997,113.356186,33478600
2023-01-11,114.599998,115.209999,112.309998,115.019997,113.494331,22804400
2023-01-12,113.660004,113.790001,111.449997,113.150002,111.649139,16590600
2023-01-13,114.519997,117.980003,114.089996,117.010002,115.457939,25615100
2023-01-17,115.519997,117.010002,114.339996,115.190002,113.662079,16945600
2023-01-18,116.750000,116.750000,113.040001,113.220001,111.718208,15347900
2023-01-19,114.019997,117.000000,113.970001,116.580002,115.033646,18489900
2023-01-20,118.302002,120.059998,117.800003,119.860001,118.270134,18342700
2023-01-23,120.000000,120.300003,118.137001,119.529999,117.944511,13590200
2023-01-24,115.000000,120.000000,115.000000,119.440002,117.855705,7807100
2023-01-25,118.510002,120.320000,117.500000,120.250000,118.654961,9705000
